title,gener,year,rating,duration,directors,writers,lead_actors,release_date,locations,user_reviews,critic_reviews,meta_score,url
Wrongleela,Comedy,2021,,,Mukul Vikram,,"Vikram Kochhar,Krishanu Singh Rathore,Dheerendra Dwivedi","July 16, 2021 (India)",,,,,https://www.imdb.com/title/tt15091474/?ref_=adv_li_tt
City Limits,"Action,Crime,Drama",,,,Issac Caad,,,2021 (United States),,,,,https://www.imdb.com/title/tt3655288/?ref_=adv_li_tt
School Gang,Drama,2021,,,Arthik Sazib,,"Ador Ahmed,Riya Chowdhury,Miraz Khan","March 18, 2021 (Bangladesh)",,,,,https://www.imdb.com/title/tt16231584/?ref_=adv_li_tt
Erida,Thriller,2021,,,V.K. Prakash,Jennifer Antony,"Antony,Jennifer Antony,Amith Bastin","October 28, 2021 (United States)",,28,,,https://www.imdb.com/title/tt15767324/?ref_=adv_li_tt
Egregor,"Action,Mystery,Thriller",2021,,,Stanislav Kapralov,,"Valeriia Karaman,Daniel Olbrychski,Aldoshyn Pavlo","March 10, 2022 (Ukraine)",,,,,https://www.imdb.com/title/tt2571464/?ref_=adv_li_tt
The Gingerweed Man,Comedy,2021,,,Brooks Davis,"Brooks Davis,Roy Abramsohn","Eli Jane,Roy Abramsohn,Kelly Bunasawa","March 26, 2021 (United States)",,3,,,https://www.imdb.com/title/tt14253862/?ref_=adv_li_tt
Forest: I See You Everywhere,Drama,2021,,,Benedek Fliegauf,Laszlo Cziffer,"Eszter Balla,Laszlo Cziffer,Péter Fancsikai","December 17, 2021 (Poland)",,1,,,https://www.imdb.com/title/tt14033416/?ref_=adv_li_tt
Hands that Bind,Drama,2021,,,Kyle Armstrong,,"Bruce Dern,Paul Sparks,Landon Liboiron","September 10, 2021 (Canada)",,2,,,https://www.imdb.com/title/tt9014060/?ref_=adv_li_tt
Jamun,"Drama,Family",2021,,,Gaurav Mehra,"Shweta Basu Prasad,Shweta Basu Prasad","Raghuvir Yadav,Shweta Basu Prasad,Sunny Hinduja","January 21, 2021 (United States)",Spark Motion Pictures and Animation,38,,,https://www.imdb.com/title/tt10755608/?ref_=adv_li_tt
Deception,Drama,2021,,,Joel Lamangan,Mark Anthony Fernandez,"Claudine Barretto,Mark Anthony Fernandez,Miggs Cuaderno","December 22, 2021 (Philippines)",,,,,https://www.imdb.com/title/tt16770056/?ref_=adv_li_tt
Lollipops,Thriller,2021,,,Baalu Adusumilli,Tridha Choudhury,"Dhanya Balakrishna,Tridha Choudhury,Siddhi Idnani","February 16, 2021 (India)",,1,,,https://www.imdb.com/title/tt14084882/?ref_=adv_li_tt
Framed,"Romance,Thriller",2021,,,Nick Rizzini,Thomas Law,"Edmund Kingsley,Thomas Law,Pasquale Esposito","April 23, 2021 (United States)",,31,,,https://www.imdb.com/title/tt10704342/?ref_=adv_li_tt
Ultimate Code,"Action,Adventure,Crime",2021,,,Wu Zhiting,,"Wu Zhiting,David Belle,Philippe Joly","July 16, 2021 (China)",,,,,https://www.imdb.com/title/tt14918582/?ref_=adv_li_tt
Who Is Christmas Eve?,Drama,2021,,,Christina Faith,Juliana Harkavy,"Paige Hurd,Juliana Harkavy,Romeo Miller","November 21, 2021 (United States)",PamelaOBR,5,,,https://www.imdb.com/title/tt15524132/?ref_=adv_li_tt
Famous,Drama,2021,,,Michael Leoni,Brooke Butler,"Chris Kattan,Brooke Butler,Megan Davis","December 10, 2021 (United States)",,14,,,https://www.imdb.com/title/tt10054778/?ref_=adv_li_tt
Prime Time,"Drama,Thriller",2021,TV-MA,1h 33m,Jakub Piatek,"Jakub Piatek,Magdalena Poplawska","Bartosz Bielenia,Magdalena Poplawska,Andrzej Klak","June 30, 2021 (United States)",Krakowskie Biuro Festiwalowe,32,,,https://www.imdb.com/title/tt11460976/?ref_=adv_li_tt
Monster,"Action,Horror",2021,,,Manuel Ayala,,"Gabriel Womack,Manuel Ayala,Claudia Kaempfe","December 20, 2021 (Chile)",,,,,https://www.imdb.com/title/tt13814444/?ref_=adv_li_tt
Boomika,Horror,2021,,,R. Rathindran Prasad,Madhuri Jain,"Avantika,Madhuri Jain,Pavel Navageethan","August 22, 2021 (India)",,205,,,https://www.imdb.com/title/tt11073148/?ref_=adv_li_tt
Entre nous,Drama,2021,,,Jude Bauman,,,"July 15, 2021 (France)",,,,,https://www.imdb.com/title/tt14402084/?ref_=adv_li_tt
Reverse,Thriller,2021,TV-14,1h 33m,Carlos Martín,,"Iván Hermés,Raúl Mérida,Elena Ballesteros","April 1, 2021 (Spain)",Numerica Films S.L.,2,,,https://www.imdb.com/title/tt2799116/?ref_=adv_li_tt
The Odd-Job Men,Comedy,2021,,,Neus Ballús,,"Mohamed Mellali,Valero Escolar,Pep Sarrà","December 3, 2021 (Spain)",Beta Cinema,3,,,https://www.imdb.com/title/tt9310606/?ref_=adv_li_tt
Code Name Abdul,"Crime,Thriller",2021,,,Esh Gunturu,,"Tanishaa Mukerji,Ashok Chaudhary,Akku Kulhari","December 10, 2021 (India)",,6,,,https://www.imdb.com/title/tt6143092/?ref_=adv_li_tt
Christmas Down Under,"Comedy,Family",2021,,,Louis Mandylor,"Paul O'Brien,Leigh Joel Scott,John Jarratt","Louis Mandylor,John Jarratt,Joanne Samuel","November 21, 2021 (United States)",Arnotts,19,,,https://www.imdb.com/title/tt7435168/?ref_=adv_li_tt
Some of Our Stallions,"Comedy,Drama",2021,,,Carson Mell,Al Di,"Carson Mell,Al Di,Olivia Taylor Dudley","July 2, 2021 (United States)",,9,,,https://www.imdb.com/title/tt9378658/?ref_=adv_li_tt
The Waiter,Comedy,2021,,,Raúl Martínez,,"Vadhir Derbez,Bárbara López,Arturo Barba","July 15, 2021 (Mexico)",MadBox Media,3,,,https://www.imdb.com/title/tt10886670/?ref_=adv_li_tt
El lodo,Thriller,2021,,,Iñaki Sánchez,,"Raúl Arévalo,Paz Vega,Daniela Casas","December 10, 2021 (Spain)",,1,,,https://www.imdb.com/title/tt13099386/?ref_=adv_li_tt
Curious George: Cape Ahoy,"Animation,Adventure,Comedy",2021,G,1h 28m,Doug Murphy,,"Frank Welker,Jeff Bennett,Christopher Swindle","September 30, 2021 (United States)",,1,,,https://www.imdb.com/title/tt15437042/?ref_=adv_li_tt
The House of the Lost on the Cape,"Animation,Drama,Family",2021,,,Shin'ya Kawatsura,"Reiko Yoshida,Sari Awano","Mana Ashida,Sari Awano,Risa Mei","September 7, 2022 (United States)",,1,,,https://www.imdb.com/title/tt13404868/?ref_=adv_li_tt
Pogaru,Action,2021,,,Nandakishore,Rashmika Mandanna,"Dhruva Sarja,Rashmika Mandanna,Sampath Raj","February 19, 2021 (India)",,235,,,https://www.imdb.com/title/tt9592496/?ref_=adv_li_tt
Dear Megha,Drama,2021,,,Sushanth Reddy,Thrigun,,"September 3, 2021 (India)",,13,,,https://www.imdb.com/title/tt14142644/?ref_=adv_li_tt
Operation Portugal,Comedy,2021,,,Frank Cimière,"Frank Cimière,Sarah Perles","D'Jal,Sarah Perles,Pierre Azéma","November 2, 2021 (United States)",SG Image 2018,4,,,https://www.imdb.com/title/tt10945254/?ref_=adv_li_tt
Liefde zonder grenzen,Comedy,2021,,,Appie Boudellah,,"Jim Bakkum,Freek Bartels,Hajo Bruins","October 14, 2021 (Netherlands)",,3,,,https://www.imdb.com/title/tt15418288/?ref_=adv_li_tt
Portraits from a Fire,Comedy,2021,,,Trevor Mack,,"Nathaniel Arcand,Pauline Bob-King,Melanie Bobby","October 3, 2021 (Canada)",,1,,,https://www.imdb.com/title/tt11857234/?ref_=adv_li_tt
A Pure Place,"Drama,Horror",2021,,,Nikias Chryssos,,"Sam Louwyck,Greta Bohacek,Claude Heinrich","November 25, 2021 (Germany)",View Master Films,2,,,https://www.imdb.com/title/tt9443316/?ref_=adv_li_tt
On the Fringe of Wild,"Drama,Romance",2021,,,Emma Catalfamo,"Sorelle Doucet,Cameron Stewart","Harrison Browne,Cameron Stewart,Mikael Melo","October 12, 2021 (United States)",,4,,,https://www.imdb.com/title/tt11464430/?ref_=adv_li_tt
The Massacre of Anroechte,Comedy,2021,,,Hannah Doerr,Sophia Burtscher,"Hendrik Arnst,Sophia Burtscher,Yuri Englert",January 2021 (Germany),,,,,https://www.imdb.com/title/tt13588302/?ref_=adv_li_tt
Hiraite,"Drama,Romance",2021,,,Rin Shutô,,"Anna Yamada,Ryûto Sakuma,Haruka Imô","October 22, 2021 (Japan)",,1,,,https://www.imdb.com/title/tt18277086/?ref_=adv_li_tt
Rohingya - People from nowhere,"Action,Drama",2021,,,Haider Khan,,"Sangay Tsheltrim,Tanzia Zaman Methila,Baharul Islam","Shillong, Meghalaya, India",,,,,https://www.imdb.com/title/tt15581368/?ref_=adv_li_tt
Rock Paper Scissors,Comedy,2021,,,Jayme Laforest,"Richard Yearwood,Jeremy Dozier","Vahe Sevani,Jeremy Dozier,Kristopher Maz","July 20, 2021 (United States)",Four Way Mirror,9,,,https://www.imdb.com/title/tt2398276/?ref_=adv_li_tt
Evan Wood,Drama,2021,,,Niki Byrne,"Charlotte Louise Spencer,Trevor Stines","Jere Burns,Trevor Stines,Michael Parr","May 10, 2022 (United States)",Lady of the Light Productions,3,,,https://www.imdb.com/title/tt10919258/?ref_=adv_li_tt
Evie,Thriller,2021,,,Dominic Brunt,,"Kate Coogan,Brooke Cornell,Holli Dempsey","August 29, 2021 (United Kingdom)",,5,,,https://www.imdb.com/title/tt13540744/?ref_=adv_li_tt
Di Renjie - Red Eyes,"Action,Fantasy,Mystery",2021,,,Zhihong Chen,,,"November 4, 2021 (China)",,3,,,https://www.imdb.com/title/tt16118378/?ref_=adv_li_tt
Dancing the Twist in Bamako,"Drama,History",2021,,,Robert Guédiguian,,"Stéphane Bak,Alice Da Luz,Saabo Balde","January 5, 2022 (France)",Karoninka,1,,,https://www.imdb.com/title/tt14055038/?ref_=adv_li_tt
Eva & Adam,"Comedy,Family,Romance",2021,,,Caroline Cowan,,"Olle Cardell,Sonja Holm,Stella Marcimain Klintberg","August 27, 2021 (Sweden)",SF Studios,1,,,https://www.imdb.com/title/tt14749986/?ref_=adv_li_tt
Basta,"Comedy,Drama,Family",2021,,,Tanaji Ghadge,Subodh Bhave,"Parth Bhalerao,Subodh Bhave,Rohit Chavan","January 29, 2021 (India)",,11,,,https://www.imdb.com/title/tt11725450/?ref_=adv_li_tt
Sohorer Upokotha,"Crime,Drama",2021,,,Bappa,,,"September 17, 2021 (India)",,1,,,https://www.imdb.com/title/tt15354588/?ref_=adv_li_tt
Divaswapna,Drama,2021,,,Satish Davara,,"Chetan Daiya,Pravin Gundecha,Garima Bhardwaj","December 10, 2021 (India)",,132,,,https://www.imdb.com/title/tt14076990/?ref_=adv_li_tt
The Perfect David,Drama,2021,Unrated,1h 18m,Felipe Gomez Aparicio,"Felipe Gomez Aparicio,Umbra Colombo","Mauricio Di Yorio,Umbra Colombo,Diego Starosta","December 9, 2021 (Argentina)",Roberto me dejó Films,1,,,https://www.imdb.com/title/tt11718306/?ref_=adv_li_tt
Baphomet,"Horror,Thriller",2021,,,Matthan Harris,,"Colin Ward,Rebecca Weaver,Matthan Harris","June 8, 2021 (United States)",,12,,,https://www.imdb.com/title/tt3687528/?ref_=adv_li_tt
Kala,"Action,Thriller",2021,,,Rohith V.S.,"Rohith V.S.,Sumesh Moor","Tovino Thomas,Sumesh Moor,Lal","March 25, 2021 (India)",,138,,,https://www.imdb.com/title/tt12687276/?ref_=adv_li_tt
Creatures,"Action,Comedy,Horror",2021,,,Tony Jopia,"Stu Jopia,Rina Saito","Romain Barbey,Rina Saito,Chris Kyriacou","November 19, 2021 (Germany)",,7,,,https://www.imdb.com/title/tt11252490/?ref_=adv_li_tt
Vay Babam Vay!,Comedy,2021,,,Gökhan Ari,,"Ulukan Agdas,Firat Albayram,Füsun Demirel","July 16, 2021 (Turkey)",,,,,https://www.imdb.com/title/tt13324510/?ref_=adv_li_tt
Petite leçon d'amour,"Comedy,Romance",2021,,,Ève Deboise,,"Laetitia Dosch,Pierre Deladonchamps,Paul Kircher","May 4, 2022 (France)",Radio Télévision Suisse (RTS),2,,,https://www.imdb.com/title/tt15532248/?ref_=adv_li_tt
Delo,"Comedy,Drama",2021,,,Aleksey German Jr.,,"Merab Ninidze,Anna Mikhalkova,Roza Khayrullina","September 23, 2021 (Russia)",Outrageous Films,12,,,https://www.imdb.com/title/tt14323258/?ref_=adv_li_tt
Raunch and Roll,"Drama,Music",2021,,,Phil Wurtzel,Michael Paré,"Lance Barber,Michael Paré,Eric Petersen","June 1, 2021 (United States)",,4,,,https://www.imdb.com/title/tt5227342/?ref_=adv_li_tt
Buck Alamo or (A Phantasmagorical Ballad),"Drama,Music,Western",2021,,,Ben Epstein,Bruce Dern,"Sonny Carl Davis,Bruce Dern,Lorelei Linklater",March 2021 (Spain),Shineboy Productions,7,,,https://www.imdb.com/title/tt12991078/?ref_=adv_li_tt
Rehab Cabin,Comedy,2021,,,Kate Beacom,,"Lacey Jeka,Scott Mandel,Alexandra Stebbins","March 5, 2021 (United States)",,,,,https://www.imdb.com/title/tt10659270/?ref_=adv_li_tt
The Cover,"Comedy,Musical,Romance",2021,,,Secun de la Rosa,Marina Salas,"Àlex Monner,Marina Salas,Carolina Yuste","July 23, 2021 (Spain)",Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),7,,,https://www.imdb.com/title/tt11206172/?ref_=adv_li_tt
Unsurety,Drama,2021,,,Devon Bray,Kenny Blaze,,"May 28, 2021 (United States)",,5,,,https://www.imdb.com/title/tt14582826/?ref_=adv_li_tt
Hell Is Empty,"Horror,Thriller",2021,,,Jo Shaffer,"Jo Shaffer,Aya","Meredith Antoian,Aya,Nia Farrell","March 1, 2022 (United States)",,10,,,https://www.imdb.com/title/tt9609334/?ref_=adv_li_tt
Petya na moyata Petya,Drama,2021,,,Alexander Kossev,"Nelly Dimitrova,Alissa Atanassova","Yasen Atanasov,Alissa Atanassova,Vasil Banov","January 21, 2022 (Bulgaria)",Concept Studio,,,,https://www.imdb.com/title/tt10682414/?ref_=adv_li_tt
Clue: Maltesergåten,"Action,Crime,Family",2021,,,Thale Persen,,"Julia Mælumshagen Nymoen,Kenza Olympia Iteka,Felix Sollie","August 27, 2021 (Norway)",,,,,https://www.imdb.com/title/tt14873082/?ref_=adv_li_tt
Net,"Drama,Thriller",2021,,,Bhargav Macharla,Praneeta Patnaik,"Avika Gor,Praneeta Patnaik,Vishwadev Rachakonda","September 10, 2021 (India)",,5,,,https://www.imdb.com/title/tt14992960/?ref_=adv_li_tt
Krass Klassenfahrt - Der Kinofilm,Comedy,2021,,,Felix Charin,,"Sydney Amoo,Jamie Birrell,Dela Dabulamanzi","November 11, 2021 (Germany)",,12,,,https://www.imdb.com/title/tt15762092/?ref_=adv_li_tt
Pooling to Paradise,"Comedy,Drama,Romance",2021,,,Roxy Shih,Charlotte Kniaz,"Lynn Chen,Charlotte Kniaz,Frances Kniaz","August 3, 2021 (United States)",Safier Entertainment,2,,,https://www.imdb.com/title/tt11374586/?ref_=adv_li_tt
Decrypted,"Comedy,Drama",2021,,,Tom Sands,,"Sophia Myles,David Hoflin,Amanda Abbington","November 1, 2021 (United Kingdom)",,16,,,https://www.imdb.com/title/tt11763296/?ref_=adv_li_tt
Rookie,Drama,2021,,,Lieven Van Baelen,"Magnus McCullagh,Matteo Simoni","Veerle Baetens,Matteo Simoni,Guy Combes","September 8, 2021 (Belgium)",,4,,,https://www.imdb.com/title/tt8130824/?ref_=adv_li_tt
Jurassic Tale,Family,2021,PG,1h 22m,Isaac Rodriguez,,"Rahul Chakraborty,Andrea Flowers,Tyler Jade Nixon",2021 (United States),,1,,,https://www.imdb.com/title/tt12545354/?ref_=adv_li_tt
Pulse,"Drama,Sport",2021,,,Sergii Chebotarenko,"Yaroslav Voytseshek,Dariya Barikhashvili","Nataliya Babenko,Dariya Barikhashvili,Stanislav Boklan","July 22, 2021 (Ukraine)",,,,,https://www.imdb.com/title/tt11680986/?ref_=adv_li_tt
Moonlight Shadow,Drama,2021,,,Edmund Yeo,"Banana Yoshimoto,Hio Miyazawa","Nana Komatsu,Hio Miyazawa,Asami Usuda","September 10, 2021 (Japan)",Stardust Promotion,1,,,https://www.imdb.com/title/tt15442580/?ref_=adv_li_tt
We All Lie My Darling,"Drama,Romance",2021,,,Pierre-Nicolas Panasci,Kristian Boulter,"Gianna Aspencade,Kristian Boulter,Nicole Carney","December 24, 2021 (United States)",,12,,,https://www.imdb.com/title/tt7681998/?ref_=adv_li_tt
Jhalle Pai Gaye Palle,Comedy,2021,,,Gurmeet Saajan,,,"February 4, 2022 (India)",,16,,,https://www.imdb.com/title/tt15351940/?ref_=adv_li_tt
Escape of Shark,"Action,Adventure,Horror",2021,,,Hang Zhu,,"Qianyu Liu,Marina Malaia,Xiaolong Wang","May 11, 2022 (United States)",,1,,,https://www.imdb.com/title/tt15334014/?ref_=adv_li_tt
Seven Lost,"Action,War",2021,Not Rated,1h 20m,Eduardo Castrillo,,"Karl J. Arana,Maurizio Bandi,Eduardo Castrillo","December 7, 2021 (United States)",,2,,,https://www.imdb.com/title/tt15822246/?ref_=adv_li_tt
Inve$titorii,"Comedy,Romance",2021,,,Iura Luncasu,,"Raluca Aprodu,Adrian Alexandru Bumbes,Elisa Calin","November 5, 2021 (Romania)",,7,,,https://www.imdb.com/title/tt14999042/?ref_=adv_li_tt
El a kezekkel a papámtól!,"Family,Musical",2021,,,Kata Dobó,,"Gál Virág Anna,Barna Bokor,Marczinka Bori","December 9, 2021 (Hungary)",,1,,,https://www.imdb.com/title/tt15079616/?ref_=adv_li_tt
The Sea,Drama,2021,Unrated,1h 18m,Marco Antonio Núñez,,,"January 20, 2021 (India)",,1,,,https://www.imdb.com/title/tt16727816/?ref_=adv_li_tt
Asmee,"Crime,Drama,Thriller",2021,,,Sesh Karthikeya,,"Mahesh Boya,Rahul Chavan,Keshav Deepak","September 3, 2021 (India)",,197,,,https://www.imdb.com/title/tt15135148/?ref_=adv_li_tt
The Magnificent Meyersons,Drama,2021,,,Evan Oppenheimer,Richard Kind,"Kate Mulgrew,Richard Kind,Ian Kahn","August 20, 2021 (United States)",,5,,,https://www.imdb.com/title/tt8293590/?ref_=adv_li_tt
Ivie wie Ivie,"Comedy,Drama",2021,,,Sarah Blaßkiewitz,,"Haley Louise Jones,Maximilian Brauer,Anne Haug","September 16, 2021 (Germany)",,1,,,https://www.imdb.com/title/tt11006636/?ref_=adv_li_tt
Princess Khutulun,"Action,Drama,History",2021,,,S. Baasanjargal,,"Altantur Altanjargal,Shuudertsetseg Baatarsuren,Rentsenbat Batkhishig","January 3, 2021 (Mongolia)",,,,,https://www.imdb.com/title/tt15238852/?ref_=adv_li_tt
Vaazhl,Drama,2021,,,Arun Prabhu Purushothaman,,,"July 16, 2021 (India)",,33,,,https://www.imdb.com/title/tt11444602/?ref_=adv_li_tt
L'employée du mois,"Comedy,Crime",2021,,,Véronique Jadin,,"Peter Van den Begin,Thomas Ancora,Alex Vizorek",2021 (Belgium),,16,,,https://www.imdb.com/title/tt12471970/?ref_=adv_li_tt
Harland Manor,"Horror,Mystery,Thriller",2021,TV-MA,1h 31m,Steven R. Monroe,"John Thaddeus,Jeremy Walmsley","Camille Sullivan,Jeremy Walmsley,Dion Johnstone","October 29, 2021 (United States)",Tubi TV,7,,,https://www.imdb.com/title/tt15138970/?ref_=adv_li_tt
A Father's Fight,"Action,Drama,Family",2021,Not Rated,1h 32m,Tyler Sansom,Sarah Cleveland,"Travis Hancock,Sarah Cleveland,John French","March 13, 2021 (United States)",,44,,,https://www.imdb.com/title/tt12605348/?ref_=adv_li_tt
She Sexy,Drama,2021,,,Joseph A. Elmore Jr.,,"LaToya Ward,Nicole Crump,Yohance Myles","August 27, 2021 (United States)",,,,,https://www.imdb.com/title/tt13091906/?ref_=adv_li_tt
Dymez,"Action,Comedy,Drama",2021,TV-14,1h 41m,Donald Bolton,"Darren Brown,Sareta Cheathem,Nicole Alexander","Glenn Plummer,Nicole Alexander,Ciera Angelia","July 2, 2021 (United States)",,1,,,https://www.imdb.com/title/tt13808342/?ref_=adv_li_tt
The Rise of Billy Jones,Drama,2021,,,Chrys Phillips,,"Stevie Mac,Sammy Johnston,Mikaela Phillips","July 15, 2021 (Australia)",,,,,https://www.imdb.com/title/tt14195824/?ref_=adv_li_tt
Cabras da Peste,"Action,Comedy,Crime",2021,TV-14,1h 37m,Vitor Brandt,"Denis Nielsen,Edmilson Filho","Matheus Nachtergaele,Edmilson Filho,Letícia Lima","March 18, 2021 (United States)",Paris Filmes,15,,,https://www.imdb.com/title/tt14111726/?ref_=adv_li_tt
The Incomplete Man,"Drama,Thriller",2021,,,Dhiraj Kotkar,,"Kenisha Awasthi,Sharib Hashmi,Warina Hussain",February 2021 (India),,,,,https://www.imdb.com/title/tt13445924/?ref_=adv_li_tt
Dreams of Getting Rich,Comedy,2021,,,Xiaobao Song,,"Lun Ai,Li Ma,Yi Sha","February 12, 2021 (China)",,1,,,https://www.imdb.com/title/tt14563504/?ref_=adv_li_tt
The Scout,Horror,2021,,,Michael Kallio,,"Anastasia Elfman,Miranda Meadows,Lisa Cole",2021 (United States),Sandaled Kid Productions,4,,,https://www.imdb.com/title/tt10670858/?ref_=adv_li_tt
La Forma del Bosque,"Horror,Mystery",2021,,,Gonzalo Mellid,,"Magui Bravi,Chucho Fernández,Ezequiel Pache","November 11, 2021 (Argentina)",OnePlay Studios,1,,,https://www.imdb.com/title/tt15979392/?ref_=adv_li_tt
Taoist Priest,Thriller,2021,,,Ricky Lau,,"Siu-Ho Chin,Norman Chu,Dicai Zhang","March 1, 2021 (China)",,49,,,https://www.imdb.com/title/tt14715744/?ref_=adv_li_tt
Seni Bulacam Oglum,Comedy,2021,,,Gokhan Yikilkan,"Gokhan Yikilkan,Ali Sürmeli","Gokhan Yikilkan,Ali Sürmeli,Gürkan Uygun","November 12, 2021 (Turkey)",,2,,,https://www.imdb.com/title/tt11767342/?ref_=adv_li_tt
Ass Clowns: Constipated,Comedy,2021,,,Charles Arthur Berg,Pat Leborio,"Charles Arthur Berg,Pat Leborio,Deven MacNair","October 29, 2021 (United States)",,3,,,https://www.imdb.com/title/tt9313264/?ref_=adv_li_tt
Fourth Grade,"Comedy,Drama",2021,,,Marcelo Galvão,Ben Begley,"William Baldwin,Ben Begley,Boti Bliss","August 20, 2021 (Brazil)",,1,,,https://www.imdb.com/title/tt11614548/?ref_=adv_li_tt
The Darkness,Horror,2021,,,Tharun Mohan,Katherine Hartshorne,"Amelia Eve,Katherine Hartshorne,Cyril Blake","May 3, 2021 (United Kingdom)",,12,,,https://www.imdb.com/title/tt8876488/?ref_=adv_li_tt
HellKat,"Action,Horror",2021,,,Scott Jeffrey,"Rebecca Matthews,Jordan Rockwell,Sarah T. Cohen","Adrian Bouchet,Sarah T. Cohen,Richard D. Myers","February 1, 2021 (United States)",,13,,,https://www.imdb.com/title/tt8804830/?ref_=adv_li_tt
Zombie Reddy,"Action,Comedy,Horror",2021,,,Prasanth Varma,"Prasanth Varma,Anandhi","Teja Sajja,Anandhi,Daksha Nagarkar","February 5, 2021 (India)",,57,,,https://www.imdb.com/title/tt12851324/?ref_=adv_li_tt
Maya and Her Lover,"Comedy,Drama,Romance",2021,,,Nicole Sylvester,Shomari Love,"Ashanti J'Aria,Shomari Love,Al Thompson","December 7, 2021 (United States)",,2,,,https://www.imdb.com/title/tt5538612/?ref_=adv_li_tt
Not Broken,Drama,2021,,,Lauren Havel,"Natalie King,Natalie King","Anne Marie Ryan,Natalie King,Kyra Wilson",2021 (United States),,1,,,https://www.imdb.com/title/tt15007416/?ref_=adv_li_tt
Human Factors,"Drama,Thriller",2021,,,Ronny Trocker,Marthe Schneider,"Mark Waschke,Marthe Schneider,Katia Fellin","June 30, 2022 (Germany)",Bagarrefilm,7,,,https://www.imdb.com/title/tt7904172/?ref_=adv_li_tt
Apple of My Eyes,Comedy,2021,,,Sarah Noah,,"Dalal Abdulaziz,Mervat Amin,Sherine","March 19, 2021 (Egypt)",,,,,https://www.imdb.com/title/tt13524066/?ref_=adv_li_tt
Shadow,Drama,2021,,,Bruno Gascon,Miguel Borges,"Ana Moreira,Miguel Borges,Vítor Norte","October 14, 2021 (Portugal)",,12,,,https://www.imdb.com/title/tt10062628/?ref_=adv_li_tt
Kieu,Drama,2021,,,Mai Thu Huyen,,,"October 29, 2021 (United States)",,2,,,https://www.imdb.com/title/tt14372330/?ref_=adv_li_tt
Amityville Scarecrow,Horror,2021,,,Jack Peter Mundy,,"Barbara Dabson,Chelsea Greenwood,Sofia Lacey","September 5, 2021 (United States)",,5,,,https://www.imdb.com/title/tt13196156/?ref_=adv_li_tt
Dying to Marry Him,"Romance,Thriller",2021,TV-14,1h 28m,Rod Roberts,,"Anna Marie Dobbins,Andrea Hickey,Nathan Kehn","September 23, 2021 (United States)",,12,,,https://www.imdb.com/title/tt15485002/?ref_=adv_li_tt
Kendra and Beth,Comedy,2021,,,Dean Peterson,Eleanore Pienta,"Kate Lyn Sheil,Eleanore Pienta,Whitmer Thomas","October 1, 2021 (United States)",,,,,https://www.imdb.com/title/tt13198192/?ref_=adv_li_tt
The Jungle Demon,"Adventure,Horror,Thriller",2021,,,Rey Cajacuri,,"Cody Walker,Alli Chung,Alli Hart","February 15, 2021 (Peru)",,,,,https://www.imdb.com/title/tt13090932/?ref_=adv_li_tt
Anubhavinchu Raja,Comedy,2021,,,Srinivas Gavireddy,"Mayukh Adithya,Aadarsh Balakrishna","Ajay,Aadarsh Balakrishna,Ariyana Glory","November 26, 2021 (India)",,3,,,https://www.imdb.com/title/tt15319148/?ref_=adv_li_tt
Torture,Horror,2021,,,Jason Wright,,"Rudy Barrow,Finty Bernini,Roma Bernini","October 20, 2021 (United Kingdom)",,1,,,https://www.imdb.com/title/tt3112286/?ref_=adv_li_tt
Royal Jelly,"Horror,Thriller",2021,,,Sean Riley,Lory Tom Thompson Sr.,"Jonas Chartock,Lory Tom Thompson Sr.,Sherry Lattanzi","September 14, 2021 (United States)",,20,,,https://www.imdb.com/title/tt10220406/?ref_=adv_li_tt
Dark Tales from Channel X,Horror,2021,,,Lindsay Serrano,,"Michelle Nuñez,Victoria Clare,Harry Scott Sullivan","September 24, 2021 (United States)",Reel Prophecy Pictures,1,,,https://www.imdb.com/title/tt11364118/?ref_=adv_li_tt
The Exorcism of Carmen Farias,Horror,2021,,,Rodrigo Fiallega,Juan Pablo Castañeda,"Camila Sodi,Juan Pablo Castañeda,Juan Carlos Colombo","May 5, 2021 (Mexico)",,8,,,https://www.imdb.com/title/tt10097362/?ref_=adv_li_tt
Orkester,"Comedy,Drama,Music",2021,,,Matevz Luzar,,"Gregor Zorc,Gregor Cusin,Jernej Kogovsek",November 2021 (Germany),Napravi Film,1,,,https://www.imdb.com/title/tt11703266/?ref_=adv_li_tt
Sabhaapathy,"Comedy,Drama",2021,,,R. Srinivasa Rao,Preethi Verma,"Santhanam,Preethi Verma,M.S. Bhaskar","November 19, 2021 (India)",,57,,,https://www.imdb.com/title/tt13885642/?ref_=adv_li_tt
The Male Gaze: Nocturnal Instincts,Drama,2021,,,Dean Anderson,"Roberto F. Canuto,Gabriel Omri Loukas","Tijmen Govaerts,Gabriel Omri Loukas,Vincent Xi Chen","March 15, 2021 (United States)",,3,,,https://www.imdb.com/title/tt14285796/?ref_=adv_li_tt
Naandhi,"Crime,Drama,Thriller",2021,,,Vijay Kanakamedala,"Abburi Ravi,Varalaxmi Sarathkumar","Allari Naresh,Varalaxmi Sarathkumar,Harish Uthaman","February 19, 2021 (India)",,76,,,https://www.imdb.com/title/tt11773456/?ref_=adv_li_tt
